post	label	language
"A cms. de atropellarme  un tipo, es INMIGRANTE, mientras, cruzaba la calle con luz verde. Le indiqué había luz verde, pero me hizo una señal como queriendo decir:""Qué me importa perro!!!"" le iba a tomar una foto a la patente del vehículo, pero se fugó. Esta es la mierda, https://t.co/06C98w5Jm6"	0	spanish
"Lo mismo que el problema de la inmigración no es por las políticas del Gobierno de Pedro @sanchezcastejon tampoco la ""mejora"" de la situación económica es por sus decisiones en 60 días 60.  ""Ha supuesto un cambio de época en la política española"" @20m https://t.co/IzaB9N5Bp0"	0	spanish
"VOX: ""Nuestros refugiados son nuestros jóvenes que se han tenido que marchar forzosamente fuera de España a trabajar. Para VOX ellos son los primeros."" 👏👏 https://t.co/WG5RBjZUnu"	0	spanish
"Querida mamá: Tus vísceras apestan. Odio tu pelo. Debes ser árabe porque tienes una nariz enorme. Los árabes no tienen inteligencia. No entiendes mi personalidad porque no tengo una personalidad: soy un taimado solapado artero inútil anónimo casi gusano...	1	0	1
20850	@RickyJavier2001 @sofiavianeylh @davidpepi00 Cállate perra	1	1	1
20851	No creo que cobré las 7 Lucas, uno se pone muy soberbio y arrogante cuando tiene mucha plata en los bolsillos.. @palabranoticia @anquinteros	0	0	0
20852	Comemela mientras te meto los dedos https://t.co/R1gEttjD4S	0	0	0
20853	le dije a alba por lo bajini 'por qué parece que tenga una polla atravesada en la garganta'. comentario desafortunado, porque me llevé una hostia por su parte y nos dio la risa floja después.	1	1	1
20854	¡Árabes tramposos! Tambalea la sede de Catar para el Mundial de 2022 por sabotaje @fifaworldcup_es https://t.co/dtxI4AcSuc	1	0	1
20855	@Alberto69Ramos Es un poquito puta en mi opinión la pechotes esta, a ver cuando dejara de provocar y sabes que? Encima no tiene ni culo xD	1	1	1
20856	El problema en realidad son los inmigrantes que llegan masivamente, los presos que se acercan, los etarras que el psoe saca de la cárcel y el independentismo. No?  https://t.co/MkgDx09opM	1	0	1
20857	Mis vecinos estaban escuchando música al palo y pasaron de Árabe a Do I Wanna Know? Literal my two moods	0	0	0
20858	@lopezdoriga @aurelionuno @lopezobrador_ @Radio_Formula Tu eres la puta del PRI pinche mierda mal parida	1	1	1
20859	Marías: no escribes tan bien como para poder permitirte ser tan subnormal. Cállate ya un rato, hostia puta. Un beso y feliz navidad.	0	0	0
20860	TE MERECES QUE SE TE QUEME LA MILANESA Y TODO LO MALO DEL MUNDO. Una puta temporada me faltaba U N A S O L A https://t.co/erOF235vpq	0	0	0
20862	Yo: andate, nadie te quiere perra Mamá: ya lo se Jajajajajjajajajajajajajaj esta mujer es lo mejor	1	1	1
20863	@Roberto81160710 Cállate perra sucia	1	1	1
20864	Estos árabes están dementes	1	0	1
20866	Voy a hacer un compilado de videitos con todas las cosas que le digo a mi perra, eso les va a provocar multiples acv y van a morir todos. Que goma que soy la puta madre.	0	0	0
20867	En Varselona Espana un nutrido grupo de negros africanos emigrantes indocumentados gorpiaron salbajemente a un cubanoamericano el cual defendia a una turista que estaba siendo martratada por estos emigrantes es esto lo que quiere el presidente sosialista espanol	1	0	1
20868	Llevan razón, no hay ningún motivo para estar en alerta por terrorismo. Los migrantes,inmigrantes o como quieran llamarlos q están estando en España es la religión del amor, son educados y cívicos. Yo ya puestos os quitaría las armas y os daría flores o piruletas para defenderos https://t.co/fVEb0Kiyul	1	0	1
20869	Ahhh claro, captas eso pero no todos los malditos palos que te tiro y andas con el que 'te boludean', te pego o lo hace alguien más?	0	0	0
20870	Esta pendeja me esta trabando la cabeza. CALLATE LA PUTA MADRE	1	1	1
20871	Hola ser vivo hoy compartimos ""A la deriva: Arte, derechos humanos y refugiados"". Un documental de @dw_espanol con @aiww  https://t.co/NnX27bnPvD	0	0	0
20874	@DaniJohnson__ Callate pajera chupa pija si te encantan que te maltraten perra	1	1	1
20875	Aumentan un 40,8 % las entradas irregulares de inmigrantes a Melilla este año https://t.co/TFCF8z8mZ0 https://t.co/vKxPmVLJeS	0	0	0
20876	@SoyNovioDeTodas Estás mujeres son las deben formar parte del Gobierno y no como Carmelita Salinas elba Ester y demás escoria	0	0	0
20877	@calbert57 Y que calidad moral tienes tú para criticar a todo mundo, si el juega basura tu eres una basura hijo de perra	0	0	0
20878	Que pena que haya gente tan hija de puta capaz de abandonar a un perro en plena calle. Un tiro en la cabeza es lo que mereceis	0	0	0
20879	encabezado: Sergio Sarmiento on Twitter: 'Faltas como la violación y el acoso d… https://t.co/DNSYsT53fj, see more https://t.co/qgzAAKDP8K	0	0	0
20880	Ya vale del acoso, el pobre Hitler no se lo merecía, era su ideología joder https://t.co/yS6kEhTRSh	0	0	0
20881	@Ivinortiz @KingRuckFules @vteodosio @_AguustinaR @IvannCai_ callate hijo de puta pendejo, solo duas copas del mundo VERGUENZA DE LATINO AMERICA!	0	0	0
20882	Nueva prueba de que no son refugiados, ni asilados...  Son inmigrantes económicos y como todos los videos que os sacamos muchis de ellos violentos, delincuentes o violadores...  Si tienen dinero para pagar a las mafias, no tienen porque recibir ayuda... https://t.co/hRhGpOSboy	1	0	1
20883	@protestona1 @hd_carr Por que no los dejamos de tonterías de una vez y nos declaramos la PUTA GUERRA de una vez por todas. Bombardeados CAT y al tomar por culo. Joder es q parece q más de uno es lo q le gustaría en ambos bandos ehh	0	0	0
20884	@aurelionuno @lopezobrador_ Cállate pendejo de mierda. Mentiroso hijo de la gran puta. Culero, cobarde, puto e hijo de tu repinche madre.	0	0	0
20885	@keyawnce @manicalvie Cállate puta barata	1	1	1
20886	@Isranutrof CALLATE PUTA! MIS JOJOS VUELVEEEEN 😍😍😍😍	1	1	1
20887	mira Mónica cállate la puta boca qur no es su culpa que les pongan tal o tal canción	0	0	0
20888	Que asco me da el estar con mi familia y solo por comentarios de cuñados y comentarios racistas sin mencionar a los políticos que han robado más que ningún inmigrante.	0	0	0
20889	@manuroque21 @marionaquadrada Eres una marrana asquerosa mala puta, malparida, no mereces haber nacido,mal follada, tú si que no te entereas de nada, que vives en las carvernas, no sabes, no conoces no vives en tí, vives en un sin vivir en tí mismo, pobre	1	1	1
20890	En serio Seokjin no esta entre los rostros mas guapos??? Me quieren ver la cara de estúpida EL MERECIA EL PUESTO NÚMERO UNO HIJOS DE PUTA	0	0	0
20891	@Benzema @realmadrid @cdnumancia Callate hijo de puta y ponte a jugar	0	0	0
20892	#AcogidaDigna En los países con los que comparten eso que ellos llaman """"religión"""" , a pesar de ser un sistema político asesino y pederasta.  Buen viaje a Catar, Emiratos Árabes............................. EN ESPAÑA NO !!!!!"""	1	spanish
"Q ministra d ""Lo Que Falta y Lo Que Sobra"" (Trabajo y Migraciones),diga q ve n Casado y Rivera tendencias ""racistas y xenófobas"" x visitar Ceuta es como si yo digo q Sánchez e Iglesias lo son x no tener inmigrantes dentro d la valla d Moncloa o d La Navata https://t.co/VCITOyMvuT"	0	spanish
"Mientras los manteros atacan a turistas y hay reyertas en el Raval, Ada Colau ha visitado el pueblo italiano de Riace, repoblado dando casas a inmigrantes y refugiados, un ""ejemplo de acogida, integración y lucha contra la xenofobia"". Pues que se quede allí. Indefinidamente."	1	spanish
"Horrible. Nadie ni nada te obliga a violar a https://t.co/HnaOYCv5k6 de los refugiados del Aquarius: ""Me obligaron a violar a menores y animales durante meses"" https://t.co/7QRzJqAwv1 vía @elmundoes"	0	spanish
"Eliminar el cáncer del top manta subsahariano en #Barcelona con 3 medidas de oro: 1)detener a ""sindicatos"" de delincuentes que encima van por ahí como interlocutores, 2)repatriaciones masivas a África, 3)cierre y repatriaciones masivas de chinos proveedores."	1	spanish
"A todos que critican la llegada de inmigrantes y crean que nos quitan trabajo, les dan demasiadas ayudas y demás, que se miren el programa de hoy de AR a partir de las 10. Y que se queden con eso que han dicho: ""Vienen a hacer el trabajo que LOS ESPAÑOLES NO QUIEREN."	0	spanish
"En estas noticias siempre me voy a leer el final.  Sí. Ahí donde pone eso de: ""...un individuo de origen MAGREBÍ...""  Y si no lo encuentro entonces sé que era SUBSAHARIANO.  #inmigración #InmigrantesNO #inmigrantes  #africanos  https://t.co/damfo31UhG"	1	spanish
"Las nuevas 'autoridades' de inmigración se lo dicen claro a @matthewbennett : ""Gibraltar no es una puerta de entrada a España… con el tema Brexit, el Reino Unido va a dejar de formar parte de la Unión Europa. La inmensa... https://t.co/p7ofTM0HJN"	0	spanish
"Un vicepresidente de la Diputación de Alicante (PP) aboga por ""deportaciones masivas"" de inmigrantes, a quienes acusa de una ""invasión silenciosa"" Éste no sabe que corre sangre árabe por sus venas.....https://t.co/N6VVByRhDF"	0	spanish
"Marlaska ha nombrado jefe de la UCO a quien hasta ahora estaba al frente de los GRS, el grupo de la @guardiacivil que atendía las ""avalanchas"" de inmigrantes en la valla de Ceuta https://t.co/JIpVHUlU7W vía @voz_populi"	0	spanish
"🗞 Leer a Sami Naïr para entender mejor a Europa:   ""El temor delante de la inmigración no es producto de una xenofobia congénita [...] sino el precio que se paga por la profunda crisis social provocada por la gestión ultraliberal de la economía europea"" https://t.co/HHFLWZhdpy"	0	spanish
"Mientras el presidente okupa sigue de vacaciones cada día llegan a España cientos de inmigrantes ilegales por el efecto llamada provocado por el Gobierno. Ya han llegado más ilegales que en todo 2017. Y lo que preocupa a Bruselas es el ""riesgo populista"". https://t.co/dXYvuxjOXH"	0	spanish
"Varios me han dicho ""chama pero vente sin papeles, vete de Venezuela con la cédula"" pregunta ¿ustedes son mrcos o que? Dejen de estar fomentando la ilegalidad por muy desesperado que estés no hagas esa cagada.... https://t.co/7SYoMjeG88"	0	spanish
"El Partido Popular considera contradictorio el anuncio del PSOE de que retirará las concertinas de Ceuta y Melilla porque ""las pusieron ellos""  https://t.co/EDk8c8AKgb"	0	spanish
"Andemás de pagarles la fiesta en Europa lo peor es que los ""refugiados""  se van de vacaciones a sus paises a esos de los que supuestamente huyeron xq no se podia vivir, pero si  ir de vacaciones, con nuestro dinero. https://t.co/ers5yxx3t8"	1	spanish
"¿Cómo fue tu cita mas incómoda? 😳💔 — Corría el año setecientos diquitidós. Decíamos ""diquiti"" en lugar de ""veinte"" porque los árabes d... https://t.co/enHHzRABhO"	0	spanish
"Estoy escuchando el tema ""arabe"" y la verdad que mi culo se mueve solo✋🏼"	0	spanish
"Al final esos árabes hijos de puta me botaron porque ""perdieron la confianza en mi"". Y la verdadera razón es que estaba a punto de matar a coñazos a uno de los dueños por maltrato verbal y comentarios ofensivos."	1	spanish
"¿Sabias qué?  Randy Ebright baterista de @MolotovBanda escribió ""Frijolero"".  En un viaje qué tuvo hacia Houston, Texas su hija sufrió discriminación en el aeropuerto lo que llevo a Randy a componer Frijolero.   https://t.co/SrFsWbsTO2 https://t.co/l9DEt7OoEm"	0	spanish
"Que cojones les pasa al gobierno y a todos los que salieron contra la manada, tanto os acojonan los #moromierdas que no decís ni ""mu""? https://t.co/C2oOx3lWaK"	1	spanish
"El año pasado me teñí de rubia para ir a la CDMX y no indignarme porque me dijeran ""güera"". https://t.co/w4sN9LCZYS"	0	spanish
"WhatsApp: la nueva ""herramienta"" de los polleros https://t.co/siY90aIvLW"	0	spanish
"Sánchez: -""Hemos aprobado una Ley contra la violencia de género""  -""Las previsiones apuntan a un crecimiento del 2,7%""  -anuncia la creación de un mando único para la inmigración.  -""La inversión ha crecido un 5%""  - ""Mejoraremos las pensiones de jubilados y de viudedad"""	0	spanish
"El efecto llamada existe. Es una llamada de verdad. Telefónica. Un inmigrante indocumentado que comparte un cuartucho con otros diez en Madrid y corre ante la policía para poner a salvo las imitaciones baratas de bolsos de moda,… https://t.co/KdauywrZ9i https://t.co/Q0frk5WYZn	1	0	0
21708	@AlvaroUribeVel Pa’ pegarte en la cara MARICA.	0	0	0
21709	@nestorpitrola pedazo de hijo de remil puta mira lo que provocaron este ´policía lo están operando esta en estado reservado mal parido la violencia que generaron https://t.co/QpJmNeP5Ku	0	0	0
21710	@hectorbecerrilr Conchudo no tienes sangre en la cara la escoria eres tú no avanzamos por personas que no suman entre ellas estás tú!	0	0	0
21711	Necesito salir al boliche y bailar Arabe de Ecko	0	0	0
21712	@MissHedone La han llevado para decirle CÁLLATE LA PUTA BOCA FEMINISTA DE MIERDA	1	1	1
21713	Cardi B se ve que como novia es súper perra. Soy su fan	1	1	0
21714	@chrisgatico CALLATE YEGUA, MALDITA PERRA AHRE	1	1	1
21715	@floorperaalta @LeooAntonelli Cállate vos Puta de mierda	1	1	1
21716	Los amigos de verdad son los que se pueden reír de ti y al mismo tiempo no te faltan el respeto cállate la puta boca y a estar agradecido de que somos lo mejor especialmente yo https://t.co/BGqkI2pF2X	0	0	0
21717	@HdYurii Cállate y agregame de amigo zorra x2	1	1	1
21718	Que dice la sudaca ésta que en América había una """"civilización"""" antes de que llegase Colón... 😂😂😂😂😂😂😂😂 https://t.co/3NBoYeLfzN"""	1	spanish
"11% d cesantía es consecuencias d importar 1 millon d inmigrantes cesants a competir con los 600.000 chilenos cesants  ""el desempleo se explica principalmente por el aumento de la fuerza laboral""  aumento fuerza laboral o aumento de inmigrantes cesants?   https://t.co/iiOipwZ6bf"	1	spanish
"A nuestro país llegan ya no solamente los migrantes “tradicionales” desde la fachada noroccidental africana. Ahora proceden de toda África y de Asia. Somos la plataforma europea ""ideal"" para refugiados e inmigrantes de cualquier parte del mundo. https://t.co/rc0k9POXEJ https://t.co/kxWmzFPXMK"	1	spanish
